1.4868752670458628e10
1.486891709586535e10
1.4868917100649326e10
1.486891710543285e10
1.497743042453661e10
1.497743043632674e10
1.4977430448117014e10
1.4978415583584543e10
1.497841559059093e10
1.4978415597597095e10
1.4978415604603542e10
1.4978415611609867e10
4.320351078685233e14
4.320351078685233e14
4.320351078685233e14
4.320351078685233e14
