0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8252978677848624e-21	4.1568763720275164e-20	2.78946505134124e-21	-0.47139143828921826
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.302339125468612e-5	0.4714045206111307	3.7937231382872703e-20	7.298240536624179e-21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.82663569808193e-21	-4.8625387275668424e-21	-0.4714176029297835	-2.7682343706883807e-24
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.03066322178277e-27	-2.0317750073114846e-27	-2.9321911684767753e-31	-3.7475341956681336e-21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.713065698265403e-21	1.776686552386793e-25	2.0670576811440417e-27	-0.47282912169985825
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4685024303444848	0.4728290611922422	3.74717778293246e-21	-1.290343277194365e-16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.2532464208205186e-16	-4.2922900881490073e-16	1.3517652192543368e-21	0.472842164419897
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4685024502591034	-1.3022330495047259e-5	4.292759874704301e-16	-3.747356224345004e-21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7130655947903075e-21	3.747355863990376e-21	-0.472815998743484	3.842067614600718e-26
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46850247053580807	0.47282910233313213	-6.394783340168386e-17	4.292662303947439e-16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2532462351949497e-16	-1.3585514721076185e-20	-0.472829041825392	2.1139816159547678e-27
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.094593534971372e-27	-2.114022590644343e-27	-4.2923878311224143e-16	6.213285231792598e-35
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3374000124977498	-0.16258242390065245	-7.288862036361183e-12	-3.765300305663048e-18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.501403260755581e-18	6.624517148255248e-19	0.16258011143312776	-7.289377068710438e-28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5127398975947541e-27	7.289453736567888e-28	4.4277553879055646e-18	-1.8668062519607211e-34
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.501540208582961e-18	-2.7152750277672308e-17	-6.097172322041098e-18	-0.16258195284084623
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33740004040112503	-1.599106840003518e-6	-3.5345956574076045e-17	-9.15054985306855e-22
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.899008568528031e-21	9.150755952489092e-22	0.16258052616811083	-1.4683433584226537e-24
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4312219765635683e-27	4.022829948648751e-27	-6.147955181982157e-29	-9.150716174892658e-22
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8990083268223445e-21	-1.3176943781468496e-26	2.6435078223002444e-27	0.16258236758345856
