3.3871594696764826e-21	-0.05033936014758065	4.568487685779617e-17	-0.050342289425955804	-0.1464023847811099	3.69833870488077e-18	-0.1464063799800776	9.998818517203425e-12	4.089156895908356e-6	7.326361357399142e-17	-4.08917739845636e-6	-9.728860614652737e-14	0.0	0.0	0.0	0.0
-0.05033936014758065	1.1334631812699232e-16	0.05285669708437756	4.798597689774083e-17	-1.6543354922787374e-18	-0.07140813799007495	-5.109742450660054e-15	-1.1566162512055487e-13	1.3170713874707667e-12	-0.07320184202255	-4.084616512894752e-9	0.17930803169977855	0.0	0.0	0.0	0.0
4.5684876857796164e-17	0.052856697084377555	9.594581832925355e-17	-0.052853907537683854	0.071412382692111	-5.289735462929157e-17	-0.07140325305722034	3.910740700935167e-7	0.12678960658550154	2.2812924865818054e-12	-0.12679022213799895	-2.8882688714456505e-9	0.0	0.0	0.0	0.0
-0.050342289425955804	4.798597689774082e-17	-0.052853907537683854	-3.9791771880140393e-17	3.201420883948341e-12	0.07140749781763991	-6.482166896182898e-17	-0.17930800140874686	5.530630637530564e-7	-0.07320254042559013	-1.151029151088135e-16	-3.0677964516773116e-24	0.0	0.0	0.0	0.0
-0.14640238478110992	-1.6543354922787378e-18	0.071412382692111	3.201420883948341e-12	-2.201542220831614e-12	0.13026398113794363	-3.3315298807020713e-18	0.06165423920946637	-1.901662597079673e-7	0.025170359963432195	8.312879751411436e-19	1.7220419914301299e-25	0.0	0.0	0.0	0.0
3.69833870488077e-18	-0.07140813799007495	-5.289735462929156e-17	0.07140749781763991	0.13026398113794363	-1.6001698871781965e-17	-0.13026407035707085	-1.3446719451547574e-7	-0.043596327307030745	-7.843803689714751e-13	0.043596538946856646	9.931205220587992e-10	0.0	0.0	0.0	0.0
-0.1464063799800776	-5.109742450660054e-15	-0.07140325305722034	-6.482166896182897e-17	-3.3315298807020713e-18	-0.13026407035707085	3.5005687646233113e-15	3.9767957320311536e-14	-4.5285847184350976e-13	0.025170464839405344	1.404492932137214e-9	-0.06165509479550436	0.0	0.0	0.0	0.0
9.998818517203428e-12	-1.156616251205549e-13	3.910740700935167e-7	-0.1793080014087469	0.06165423920946637	-1.3446719451547566e-7	3.9767957320311536e-14	-6.753182528711669e-7	-0.10947273222969334	4.135454419928142e-7	2.1184332986932299e-13	4.825629448987488e-21	0.0	0.0	0.0	0.0
4.089156895908357e-6	1.3170713874707665e-12	0.12678960658550154	5.530630637530565e-7	-1.9016625970796726e-7	-0.043596327307030724	-4.5285847184350976e-13	-0.10947273222969336	6.753156296842865e-7	0.13407595038238473	-2.4123248540273452e-12	-5.49515717005761e-20	0.0	0.0	0.0	0.0
7.326361357399143e-17	-0.07320184202255002	2.2812924865818054e-12	-0.07320254042559014	0.025170359963432195	-7.843803689714747e-13	0.025170464839405344	4.135454419928141e-7	0.1340759503823847	4.824646848879016e-12	0.13407573341344126	3.0542306838841426e-9	0.0	0.0	0.0	0.0
-4.089177398456361e-6	-4.084616512894753e-9	-0.12679022213799895	-1.151029151088135e-16	8.31287975141143e-19	0.04359653894685664	1.4044929321372143e-9	2.1184332986932299e-13	-2.412324854027346e-12	0.13407573341344128	-4.987528539072268e-9	0.1094722007545282	0.0	0.0	0.0	0.0
-9.728860614652739e-14	0.17930803169977858	-2.8882688714456505e-9	-3.06779645167731e-24	1.7220419914301299e-25	9.931205220587988e-10	-0.06165509479550436	4.825629448987489e-21	-5.49515717005761e-20	3.054230683884143e-9	0.1094722007545282	4.987524906006922e-9	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
